gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
ABCC6,chr16:16243421-16317328,1567,256,0,1,0,0.058294675,0
ABCC6P1,chr16:18582569-18609607,24314,2724,0,0,0,0,NA
ABCC6P2,chr16:14916288-14918559,1565,706,0,0,0,0,NA
ABCC8,chr11:17414431-17498392,79037,4921,0,0,0,0,NA
ABCC9,chr12:21950323-22089628,126851,4532,0,0,0,0,NA
ABCD1,chrX:152990322-153010216,16230,3664,78.25839424,1068.741606,0.071958361,4.352974314,0.016530849
ABCD2,chr12:39945021-40013843,63481,5341,737.9426514,2269.057349,0.173479318,6.340036343,0.027362512
ABCD3,chr1:94883932-94984219,59361,786,87.22234591,326.7776541,0.021927817,6.204383833,0.003534246
ABCD4,chr14:74751979-74769767,14631,3029,379.3411294,1589.658871,0.386923204,7.832015123,0.049402765
ABCE1,chr4:146019155-146050676,27327,4191,154.6247133,5894.375287,0.084441474,20.98886602,0.004023156
ABCF1,chr6:30539169-30559309,16676,3350,93.40485533,4645.595145,0.083588478,20.69499877,0.004039067
ABCF2,chr7:150904922-150924460,11195,2122,56.7316011,2190.268399,0.075625768,15.40354957,0.004909632
ABCF3,chr3:183903862-183911795,5361,2572,277.8639563,2270.136044,0.773490993,13.17194088,0.058722629
ABCG1,chr21:43619798-43717354,74351,2811,278.433901,1114.566099,0.055886145,5.917167136,0.009444747
ABCG2,chr4:89011415-89152474,64165,3947,0.67816092,44.32183908,0.000157726,0.167578963,0.000941204
ABCG4,chr11:119019749-119033374,9465,3511,0,0,0,0,NA
ABCG5,chr2:44039610-44065958,23608,2740,1,0,0.000632135,0,inf
ABCG8,chr2:44066102-44105605,36838,2665,0,1,0,0.005599789,0
ABHD1,chr2:27346656-27353680,5578,1446,3.853155836,21.14684416,0.010308772,0.218245916,0.04723466
ABHD10,chr3:111697722-111712215,11687,2458,146.5622527,1525.437747,0.187149185,9.261502818,0.020207216
ABHD11,chr7:73150424-73153190,1121,1270,31.54367781,302.4563222,0.419928711,3.554084907,0.118153821
ABHD12,chr20:25275378-25371618,88662,1436,134.2996577,1287.700342,0.02260509,13.38225263,0.001689184
ABHD12B,chr14:51338877-51371688,31103,1477,3.777777778,1.222222222,0.001812604,0.012349192,0.146779177
ABHD13,chr13:108870762-108886603,10539,5302,321.9887191,3257.011281,0.45594253,9.167446671,0.049734953
ABHD14A,chr3:52009041-52015216,5067,1108,0,0,0,0,NA
ABHD14A-ACY1,chr3:52009041-52023218,12298,1879,3,0,0.003640455,0,inf
ABHD14B,chr3:52002525-52008646,3684,2004,25.75532587,7783.244674,0.104331699,57.96045937,0.00180005
ABHD15,chr17:27887688-27894042,2999,3355,8.408421866,2113.591578,0.041841465,9.401505363,0.004450507
ABHD16A,chr6:31654725-31671137,13855,1684,128.6874233,1858.312577,0.138611233,16.46817722,0.008416914
ABHD17A,chr19:1876974-1885518,6828,1563,2565.828999,13539.171,5.607936013,129.27125,0.043381154
ABHD17B,chr9:74477367-74526148,42977,1457,87.49933734,944.5006627,0.03038348,9.67412218,0.003140696
ABHD17C,chr15:80987651-81047962,57951,2360,22.61842105,323.3815789,0.005824655,2.044900246,0.002848381
ABHD2,chr15:89631380-89745591,105078,8735,59.36641675,4206.633583,0.008431365,7.186883885,0.00117316
ABHD3,chr18:19230857-19284766,51845,2064,342.4689564,1004.531044,0.098578722,7.263108342,0.013572525
ABHD4,chr14:23067146-23081265,11610,2509,19.2002757,622.7997243,0.02467994,3.704389147,0.006662351
ABHD5,chr3:43732374-43764217,26490,5353,18.94318182,410.0568182,0.010671853,1.143182709,0.009335212
ABHD6,chr3:58223258-58280461,54810,2393,26.96176113,266.0382389,0.007341035,1.659091042,0.004424733
ABHD8,chr19:17402939-17414282,9253,2090,87.03183152,633.9681685,0.140366805,4.526786575,0.031008046
ABI1,chr10:27035524-27150016,110716,3188,1008.577682,5692.422318,0.135946434,26.64695895,0.005101762
ABI2,chr2:204192961-204296896,58763,6038,47.25197312,2406.748027,0.012000099,5.94848497,0.002017337
ABI3,chr17:47287588-47300587,10890,2091,0,0,0,0,NA
ABI3BP,chr3:100468178-100712334,239683,4473,12,4,0.000747159,0.013345349,0.055986449
ABL1,chr9:133589267-133763062,46844,5306,76.21601927,3040.783981,0.024280697,8.552383676,0.002839056
ABL2,chr1:179068461-179198819,30593,1431,0,0,0,0,NA
ABLIM1,chr10:116190868-116444414,88873,6488,677.9417421,22960.05826,0.113839083,52.81180333,0.002155561
ABLIM2,chr4:7967036-8160559,62734,685,1.201257862,38.79874214,0.00028576,0.845270918,0.00033807
ABLIM3,chr5:148521053-148639999,114611,4335,1,26,0.000130209,0.089506196,0.001454754
ABO,chr9:136130562-136150630,18489,1579,0,1,0,0.009451195,0
ABR,chr17:906757-1090616,24729,3351,183.8990481,3191.100952,0.110979248,14.21133799,0.007809205
ABRA,chr8:107771710-107782472,8008,2754,7,2,0.013044962,0.010837645,1.203671329
ABRACL,chr6:139349818-139364439,13776,845,113.1814929,3935.818507,0.122608657,69.50998703,0.0017639
ABT1,chr6:26597170-26600277,844,2263,116.494829,4117.505171,2.059837946,27.15303955,0.075860308
ABTB1,chr3:127391780-127399769,5967,1941,532.1664818,4418.833518,1.330945684,33.9743344,0.039175033
ABTB2,chr11:34172533-34379555,202119,4903,114.1571623,45.84283769,0.008428783,0.139533489,0.060406883
AC093375.1,chr2:156877046-157111432,232590,1746,67,3,0.004298853,0.025641644,0.167651232
ACAA1,chr3:38164200-38178733,12546,1497,142.5160697,3102.48393,0.169522523,30.92833873,0.005481139
ACAA2,chr18:47309873-47340251,28444,1934,116.4545059,2716.545494,0.061099053,20.96183826,0.002914776
ACACA,chr17:35441926-35766902,205029,9138,93.21653823,856.7834618,0.006784948,1.399228924,0.004849062
ACACB,chr12:109577201-109706030,119580,9249,116.2839049,1559.716095,0.014512088,2.516631494,0.005766473
ACAD10,chr12:112123856-112194911,66948,4014,229.1133431,1068.886657,0.051071854,3.973956789,0.012851638
ACAD11,chr3:132276981-132378975,98438,3556,0,0,0,0,NA
ACAD8,chr11:134123433-134135746,10112,2201,797.3461205,1276.653879,1.176735017,8.656094312,0.135942952
ACAD9,chr3:128598332-128631957,30874,2575,83.27505214,639.7249479,0.040252315,3.707531991,0.010856903
ACADL,chr2:211052715-211090215,35010,2490,0,0,0,0,NA
ACADM,chr1:76190031-76229363,36599,2352,154.5480458,2028.451954,0.063017788,12.87052495,0.004896287
ACADS,chr12:121163570-121177811,12324,1917,44.8453634,598.1546366,0.054304361,4.6565065,0.011662039
ACADSB,chr10:124768428-124817806,43437,5941,49.2781752,3251.721825,0.016930261,8.168130851,0.002072722
ACADVL,chr17:7120443-7128586,3070,2010,144.8577326,4887.142267,0.704161312,36.28505429,0.019406373
ACAN,chr15:89346673-89418585,63072,8543,12,3,0.002839314,0.005240584,0.541793506
ACAP1,chr17:7239847-7254793,12438,2508,603.3189786,16761.68102,0.723877849,99.73759515,0.007257823
ACAP2,chr3:194995464-195163817,161183,7170,195.3456317,8311.654368,0.01808645,17.29964425,0.001045481
ACAP3,chr1:1227763-1243269,11747,3759,150.038423,1665.961577,0.190609427,6.613959146,0.028819263
ACAT1,chr11:107992257-108018891,24500,2134,104.5802066,1891.419793,0.063701882,13.22703088,0.004816038
ACAT2,chr6:160182988-160200087,15548,1551,89.5829021,1070.417098,0.085984357,10.29935654,0.008348517
ACBD3,chr1:226332379-226374423,38479,3565,139.2856734,2873.714327,0.05401962,12.02964778,0.00449054
ACBD4,chr17:43209966-43221543,5611,928,107.2735992,420.7264008,0.285312919,6.76582315,0.042169728
ACBD5,chr10:27484142-27531068,41492,3444,144.3781159,2050.621884,0.051928509,8.885692869,0.005844059
ACBD6,chr1:180257351-180472022,213055,1616,0,0,0,0,NA
ACBD7,chr10:15117473-15130775,9932,3370,0,39,0,0.172704462,0
ACCS,chr11:44087728-44105569,15585,1794,81.96307895,139.036921,0.078483852,1.156582338,0.067858422
ACCSL,chr11:44069530-44081527,10177,1820,0,0,0,0,NA
ACD,chr16:67691414-67694718,1238,2018,31.63954419,1612.360456,0.381398013,11.92366674,0.031986638
ACE,chr17:61554421-61575741,10300,2891,0,0,0,0,NA
ACE2,chrX:15579155-15620192,37530,3507,0,2,0,0.008510657,0
ACER1,chr19:6306509-6333640,26043,1088,13.40982934,22.59017066,0.007684243,0.309855685,0.024799426
ACER2,chr9:19408924-19452500,40724,2852,14.64666667,74.35333333,0.005367317,0.38906286,0.0137955
ACER3,chr11:76571916-76734850,158547,4387,60.02778399,279.972216,0.005650191,0.952392909,0.005932626
ACHE,chr7:100487614-100493592,2970,1940,0,3,0,0.02307748,0
ACIN1,chr14:23527773-23564823,10488,2273,1554.096825,5626.903175,2.211333511,36.94356987,0.059857061
ACKR2,chr3:42850963-42908775,54852,2960,9,5,0.002448606,0.025208508,0.097134106
ACKR3,chr2:237478379-237490994,10515,2100,12,80,0.017031026,0.568511881,0.029957204
ACLY,chr17:40023178-40075272,47741,4323,135.8367535,11500.16325,0.042461432,39.69973635,0.001069565
ACMSD,chr2:135596185-135659602,62167,1250,107,0,0.025685778,0,inf
ACN9,chr7:96745904-96811075,63114,2057,21.77511957,851.2248804,0.005148772,6.175595901,0.000833729
ACO1,chr9:32384600-32450832,62612,3548,375.843466,347.156534,0.08958149,1.460194087,0.061349029
ACO2,chr22:41865128-41924993,57124,2741,211.8258915,3831.174108,0.055338742,20.85891462,0.002653002
ACOT1,chr14:74003927-74010498,4968,1603,0,0,0,0,NA
ACOT11,chr1:55013806-55100417,59018,1805,0.189655172,11.81034483,4.80E-05,0.097645948,0.000491128
ACOT12,chr5:80625946-80689988,62053,1989,0,0,0,0,NA
ACOT13,chr6:24667262-24705295,33640,4104,102.2827713,668.7172287,0.045374866,2.431666508,0.018659987
ACOT2,chr14:74034323-74042362,4821,1073,31.24655893,586.7534411,0.096723927,8.160650455,0.011852478
ACOT4,chr14:74058409-74062470,2429,1632,14.388174,292.611826,0.088398932,2.675719433,0.033037445
ACOT6,chr14:74083547-74086592,2041,1004,0,0,0,0,NA
ACOT7,chr1:6324331-6453826,69748,1295,23.6097621,993.777011,0.005051597,11.45217644,0.000441104
ACOT8,chr20:44470359-44486048,14518,1171,114.0491013,548.9508987,0.117234093,6.995930045,0.016757471
ACOT9,chrX:23721776-23761407,37904,1700,85.29568001,1136.70432,0.033582332,9.978550096,0.003365452
ACOX1,chr17:73937588-73975515,25260,7423,24.39587176,1122.770535,0.014412916,2.257253833,0.006385155
ACOX2,chr3:58490862-58522929,29758,2309,14,1,0.007020906,0.00646316,1.086296122
ACOX3,chr4:8368008-8442452,71570,2806,161.3138009,567.6861991,0.033636388,3.019183591,0.011140889
ACOXL,chr2:111490149-111875799,367010,2373,23.63255305,27.27005155,0.000960952,0.171497216,0.005603308
ACP1,chr2:264868-278282,6955,213,27.76170067,924.2382993,0.059568654,64.75498552,0.000919908
ACP2,chr11:47260852-47270457,2658,621,11.75476787,128.2452321,0.065997568,3.081899559,0.021414575
ACP5,chr19:11685474-11689801,1605,1415,13.04143835,1348.958562,0.121260487,14.22692434,0.00852331
ACP6,chr1:147119167-147142634,21659,1808,0,0,0,0,NA
ACPP,chr3:132036210-132087146,38261,1129,2,46,0.000780086,0.608040829,0.00128295
ACPT,chr19:51293671-51298481,3463,1347,7.229791149,3.770208851,0.03115603,0.041770211,0.745891138
ACR,chr22:51176651-51183727,5706,1370,0,4,0,0.043572078,0
ACRBP,chr12:6747241-6756580,7453,1886,41.78045323,74.21954677,0.083658655,0.58728034,0.142450972
ACRC,chrX:70797873-70833433,32382,3178,0,0,0,0,NA
ACRV1,chr11:125542228-125550793,7390,908,4.762962963,1.237037037,0.009618373,0.020331326,0.473081442
ACSBG1,chr15:78463186-78527049,60883,2968,7.392403628,14.60759637,0.001812001,0.073448633,0.024670319
ACSBG2,chr19:6135643-6193114,54682,2370,38.30276937,4.69723063,0.010453329,0.029577563,0.353420915
ACSF2,chr17:48503518-48552206,5487,774,0,0,0,0,NA
ACSF3,chr16:89160216-89222254,16750,2004,280.6770518,695.3229482,0.250069628,5.177948166,0.04829512
ACSL1,chr4:185676748-185747268,46060,3479,101.2691927,816.7308073,0.032811212,3.503429332,0.009365456
ACSL3,chr2:223725731-223808119,78027,4254,232.7405036,1237.259496,0.044513927,4.340424069,0.010255663
ACSL4,chrX:108884563-108976621,86723,5023,136.6937634,3072.306237,0.023522488,9.127885363,0.002576992
ACSL5,chr10:114133915-114188138,48829,3103,247.1602928,5348.839707,0.075538738,25.72448331,0.002936453
ACSL6,chr5:131285666-131347761,53396,6155,138.1884746,2378.403645,0.03862175,5.766686703,0.00669739
ACSM1,chr16:20634558-20702578,65969,2051,22.09090909,40.90909091,0.004997382,0.297661743,0.016788795
ACSM2A,chr16:20462858-20498991,33169,2964,0,0,0,0,NA
ACSM2B,chr16:20548082-20587695,37172,2406,0,0,0,0,NA
ACSM3,chr16:20775311-20808479,20758,1411,7.816666667,152.1833333,0.005619594,1.609566526,0.003491371
ACSM4,chr12:7456927-7480969,22299,1743,0,0,0,0,NA
ACSM5,chr16:20420855-20452281,29007,2419,0,0,0,0,NA
ACSS1,chr20:24986865-25038818,22968,1921,418.1717722,3553.828228,0.271706724,27.60818908,0.009841526
ACSS2,chr20:33462765-33515769,48424,2680,104.0570787,891.9429213,0.032068587,4.966736523,0.006456672
ACSS3,chr12:81471808-81649582,174741,3033,0,0,0,0,NA
ACTA1,chr1:229566992-229569843,1359,1492,3.5,4.5,0.038434164,0.045010366,0.853895838
ACTA2,chr10:90694830-90751147,16351,1306,261.0588784,211.9411216,0.238266509,2.421814663,0.098383461
ACTB,chr7:5566778-5570232,1642,1812,1136.312852,253573.6871,10.32746231,2088.405581,0.004945142
ACTC1,chr15:35080296-35087927,3938,3693,0,0,0,0,NA
ACTG1,chr17:79476996-79479892,791,1837,120.4787992,108729.5212,2.273018653,883.2978476,0.002573332
ACTG2,chr2:74120092-74146780,25357,1202,0,45,0,0.55869772,0
ACTL6A,chr3:179280707-179306193,23580,1714,298.5512383,1424.448762,0.188948709,12.40237525,0.015234881
ACTL6B,chr7:100240725-100254084,11828,1531,0,0,0,0,NA
ACTL8,chr1:18081807-18153558,69890,1861,0,0,0,0,NA
ACTN1,chr14:69340839-69446083,101453,3644,729.3196312,6026.680369,0.107280765,24.68133481,0.004346635
ACTN1-AS1,chr14:69446398-69454180,7183,599,0.272222222,2.727777778,0.00056557,0.067959632,0.00832215
ACTN2,chr1:236849753-236927927,73064,4827,0,0,0,0,NA
ACTN3,chr11:66313865-66330800,13550,2695,2,25,0.002202721,0.138436335,0.015911439
ACTN4,chr19:39138266-39221171,78951,3954,290.0252321,12104.97477,0.054821006,45.68736136,0.001199916
ACTR10,chr14:58666832-58702353,33080,2441,156.7188539,2583.281146,0.070700844,15.79329501,0.004476637
ACTR1A,chr10:104238985-104262512,20654,2873,88.09745482,4043.902545,0.063654343,21.00554276,0.003030359
ACTR1B,chr2:98272401-98280561,5902,2258,473.1796651,6044.820335,1.196453213,39.95106053,0.029947971
ACTR2,chr2:65454828-65498390,39625,3922,210.7805238,36275.21948,0.079383466,138.0293085,0.00057512
ACTR3,chr2:114647510-114719129,65464,5185,428.9948405,18901.00516,0.09779539,54.40076323,0.001797684
ACTR3B,chr7:152456833-152552464,93414,1826,44.46676853,349.5332315,0.007103828,2.856646832,0.002486772
ACTR3C,chr7:149944300-150020758,54550,1080,14.83390805,19.16609195,0.004058165,0.264837003,0.015323255
ACTR5,chr20:37377096-37401089,21514,2479,355.7642314,734.2357686,0.246780006,4.420056935,0.055831861
ACTR6,chr12:100593864-100618202,21719,1775,75.72435897,2241.275641,0.052031295,18.843682,0.002761206
ACTR8,chr3:53901093-53916229,11508,3628,77.59295756,1238.407042,0.10062162,5.094070927,0.019752693
ACTRT3,chr3:169484710-169487683,970,2003,0,14,0,0.104307597,0
ACVR1,chr2:158592957-158732374,135621,2797,182.8252952,2086.174705,0.020117694,11.13081749,0.001807387
ACVR1B,chr12:52345450-52390863,39061,4396,86.05252425,1072.947476,0.032876767,3.642416725,0.009026086
ACVR1C,chr2:158383278-158485399,62033,8089,19.89655172,436.1034483,0.004786564,0.80456945,0.005949224
ACVR2A,chr2:148602085-148688396,80580,4977,158.0361777,579.9638223,0.029268341,1.739010145,0.01683046
ACVR2B,chr3:38495789-38534633,27471,11373,9.805555556,678.1944444,0.005326802,0.889914005,0.00598575
ACVR2B-AS1,chr3:38492517-38496311,1277,2517,2,14,0.02337265,0.0830068,0.28157512
ACVRL1,chr12:52301201-52317145,6907,3985,0,0,0,0,NA
ACY1,chr3:52017299-52023218,4241,1157,0,0,0,0,NA
ACY3,chr11:67410025-67418130,6805,1300,0,32,0,0.367346138,0
ACYP1,chr14:75519927-75530736,10123,607,48.40580349,399.5941965,0.071360363,9.82424838,0.007263697
ACYP2,chr2:54342409-54532435,169108,1222,22.20246826,392.4777643,0.001959323,4.793058216,0.000408783
ADA,chr20:43248162-43280376,30682,1532,86.27419971,1202.7258,0.041962961,11.71592856,0.003581702
ADAD1,chr4:123300120-123350947,48316,1730,1,0,0.000308872,0,inf
ADAD2,chr16:84224722-84230772,3746,2058,9,4,0.035854493,0.029005708,1.236118526
ADAL,chr15:43622553-43646753,17026,1482,11,126,0.009641596,1.268794228,0.007599022
ADAM10,chr15:58887402-59042177,117989,5034,274.8840602,9959.86594,0.034767774,29.52630724,0.001177519
ADAM11,chr17:42836567-42859214,18245,4402,1.972222222,12.02777778,0.001613173,0.040775961,0.039561853
ADAM12,chr10:127700953-128077127,343791,2517,6.881538992,11.11846101,0.000298717,0.065921991,0.004531371
ADAM15,chr1:155023747-155035252,5079,1955,0,0,0,0,NA
ADAM17,chr2:9629410-9695917,62954,3553,630.3777152,1265.622285,0.149432952,5.315911701,0.028110503
ADAM18,chr8:39442086-39587583,25562,577,0,0,0,0,NA
ADAM19,chr5:156904311-157002831,91991,6529,273.9838071,3508.016193,0.04444761,8.018327188,0.005543252
ADAM2,chr8:39601254-39695808,91883,2425,1,0,0.000162418,0,inf
ADAM20,chr14:70989077-71001732,9863,2792,0,1,0,0.005345071,0
ADAM20P1,chr14:70935595-70950473,11842,3036,5.466666667,6.533333333,0.006889162,0.032114555,0.214518369
ADAM21,chr14:70918873-70926622,5085,2664,0,3,0,0.016805672,0
ADAM22,chr7:87563565-87832204,244983,2683,20.7810219,67.2189781,0.001265901,0.37388676,0.003385788
ADAM23,chr2:207308367-207485854,171262,6225,14,76,0.001219933,0.182197784,0.006695651
ADAM28,chr8:24151579-24212726,39925,1650,2.211111111,61.78888889,0.000826484,0.55885005,0.001478901
ADAM29,chr4:175839508-175899331,56383,2949,0,4,0,0.02024203,0
ADAM32,chr8:38965049-39142436,174660,2727,2,0,0.000170886,0,inf
ADAM33,chr20:3648619-3662778,10600,3478,0,0,0,0,NA
ADAM3A,chr8:39308563-39380508,69177,2425,0,0,0,0,NA
ADAM5,chr8:39172181-39260375,86489,1705,0,0,0,0,NA
ADAM6,chr14:106435817-106438358,698,1843,0,0,0,0,NA
ADAM7,chr8:24298508-24367077,65173,3396,1,0,0.000228982,0,inf
ADAM8,chr10:135075919-135090407,11187,2861,355.7897268,7927.210273,0.474622824,41.34960577,0.011478291
ADAM9,chr8:38854504-38962779,104177,3769,22.32547893,147.6745211,0.003198142,0.584720455,0.005469524
ADAMDEC1,chr8:24241797-24263526,19291,2229,0.938888889,1.061111111,0.000726321,0.007104273,0.102237134
ADAMTS1,chr21:28208605-28217728,4472,4651,2.59362895,141.4063711,0.008655156,0.453723727,0.019075829
ADAMTS10,chr19:8645123-8675620,9486,2367,36.31192842,366.6880716,0.057126162,2.311891123,0.024709711
ADAMTS12,chr5:33527286-33892124,359884,4954,0,1,0,0.003012401,0
ADAMTS13,chr9:136279458-136324525,32455,2683,12.16276984,51.83723016,0.005592677,0.28833009,0.019396785
ADAMTS14,chr10:72432558-72522195,84370,5258,1,7,0.000176881,0.019867641,0.008902961
ADAMTS15,chr11:130318868-130346539,21995,5676,0,1,0,0.002629217,0
ADAMTS16,chr5:5140442-5320412,174996,4974,33.07142857,2.928571429,0.002820289,0.00878656,0.32097765
ADAMTS17,chr15:100511642-100882183,364210,6331,98.83654971,160.1634503,0.004049809,0.377537378,0.010726909
ADAMTS18,chr16:77316024-77469011,147074,5913,0,0,0,0,NA
ADAMTS19,chr5:128796102-129074376,273185,5089,0,0,0,0,NA
ADAMTS2,chr5:178537851-178772431,192499,1731,0,0,0,0,NA
ADAMTS20,chr12:43748011-43945724,191980,5733,1,0,7.77E-05,0,inf
ADAMTS3,chr4:73146685-73434516,282009,5822,0,1,0,0.002563284,0
ADAMTS4,chr1:161159537-161168845,4976,4332,0,0,0,0,NA
ADAMTS5,chr21:28290230-28339439,39546,9663,0,0,0,0,NA
ADAMTS6,chr5:64444562-64777704,325874,7268,41.33333333,96.66666667,0.001892865,0.198486365,0.009536497
