tracking_id,L027,L072,L078,L140,L102,L115,L133,L137,L149,L074,N048,N068,N090,N098,L005,L101,L062,L031
MIR601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.29,0,0
MIR631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR635,413.21,0,0,0,0,0,0,0,0,394.532,0,0,0,0,0,0,1293.53,0
MIR636,0,233.395,0,1009.48,0,445.971,0,0,0,0,381.703,0,0,629.666,0,0,345.62,0
MIR637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR639,0,0,0,318.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR642A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR642B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR644A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR646HG,0.0692848,0.0707483,0.166926,0.112793,0.149402,0.00891972,0.0295356,0.043181,0.272584,0.131273,0.133449,0.0693303,0.077973,0.0380054,0.0627674,0.140103,0.139059,0.0773569
MIR647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR650,0,1904.84,0,0,0,0,798.947,787.038,0,1308.69,1628.61,0,0,0,0,0,0,818.351
MIR6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6511A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6511A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6511B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6511B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR658,0,0,0,0,0,0,0,0,0,0,0,0,0,506.951,0,267.125,0,0
MIR659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR663A,0,0,0,0,2432.76,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR663AHG,0.140536,0.113182,0.030065,0.265125,0.119654,0.0802215,0.039818,0.263534,0.0130213,0.0278589,0.239624,0.097174,0.154301,0.177416,0.274018,0.252069,0.105444,0.121927
MIR663B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR664A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR664B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR670HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR671,0,0,0,97.1213,0,0,0,0,0,0,0,0,0,52.3338,0,0,0,0
MIR6715A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6715B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6724-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6724-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6724-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6753,0,0,0,3.74433,1.14924,0,0.940391,0,0,0,0,0,1.98901,0,0,0,1.00165,0
MIR6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6769A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6769B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6770-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6770-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6780A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6780B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6786,0,0,0,0,0,42.2311,0,0,0,0,0,0,0,0,0,0,0,0
MIR6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6859-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6859-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6862-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6862-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6891,0,0,0,11929.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7-1,0,39.3548,0,144.577,0,0,0,0,0,152.948,0,0,0,90.1685,0,51.2971,52.3502,0
MIR7-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7-3HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
